product_id,sale_date,units_sold
28666298,2025-03-25,27
28666298,2025-03-26,26
28666298,2025-03-27,24
28666298,2025-03-28,28
28666298,2025-03-29,23
28666298,2025-03-30,21
28666298,2025-03-31,23
28666298,2025-04-01,25
28666298,2025-04-02,27
28666298,2025-04-03,25
28666298,2025-04-04,25
28666298,2025-04-05,25
28666298,2025-04-06,25
28666298,2025-04-07,26
28666298,2025-04-08,26
28666298,2025-04-09,28
28666298,2025-04-10,24
28666298,2025-04-11,22
28666298,2025-04-12,23
28666298,2025-04-13,26
28666298,2025-04-14,27
28666298,2025-04-15,24
28666298,2025-04-16,24
28666298,2025-04-17,26
28666298,2025-04-18,24
28666298,2025-04-19,23
28666298,2025-04-20,22
28666298,2025-04-21,24
28666298,2025-04-22,26
28666298,2025-04-23,26
28666298,2025-04-24,20
28666298,2025-04-25,24
28666298,2025-04-26,25
28666298,2025-04-27,25
28666298,2025-04-28,20
28666298,2025-04-29,24
28666298,2025-04-30,21
28666298,2025-05-01,25
28666298,2025-05-02,22
28666298,2025-05-03,23
28666298,2025-05-04,26
28666298,2025-05-05,21
28666298,2025-05-06,22
28666298,2025-05-07,24
28666298,2025-05-08,23
28666298,2025-05-09,26
28666298,2025-05-10,27
28666298,2025-05-11,22
28666298,2025-05-12,25
28666298,2025-05-13,20
28666298,2025-05-14,24
28666298,2025-05-15,25
28666298,2025-05-16,27
28666298,2025-05-17,25
28666298,2025-05-18,25
28666298,2025-05-19,27
28666298,2025-05-20,26
28666298,2025-05-21,27
28666298,2025-05-22,23
28666298,2025-05-23,26
28666298,2025-05-24,24
28666298,2025-05-25,21
28666298,2025-05-26,21
28666298,2025-05-27,24
28666298,2025-05-28,24
28666298,2025-05-29,27
28666298,2025-05-30,25
28666298,2025-05-31,25
28666298,2025-06-01,25
28666298,2025-06-02,24
28666298,2025-06-03,20
28666298,2025-06-04,26
28666298,2025-06-05,22
28666298,2025-06-06,27
28666298,2025-06-07,27
28666298,2025-06-08,20
28666298,2025-06-09,21
28666298,2025-06-10,21
28666298,2025-06-11,24
28666298,2025-06-12,20
28666298,2025-06-13,25
28666298,2025-06-14,21
28666298,2025-06-15,29
28666298,2025-06-16,26
28666298,2025-06-17,25
28666298,2025-06-18,22
28666298,2025-06-19,26
28666298,2025-06-20,25
28666298,2025-06-21,22
28666298,2025-06-22,21
28666298,2025-06-23,23
28666298,2025-06-24,22
28666298,2025-06-25,25
28666298,2025-06-26,22
28666298,2025-06-27,22
28666298,2025-06-28,23
28666298,2025-06-29,21
28666298,2025-06-30,24
28666298,2025-07-01,20
28666298,2025-07-02,22
28666298,2025-07-03,21
28666298,2025-07-04,23
28666298,2025-07-05,24
28666298,2025-07-06,23
28666298,2025-07-07,21
28666298,2025-07-08,28
28666298,2025-07-09,23
28666298,2025-07-10,25
28666298,2025-07-11,23
28666298,2025-07-12,25
28666298,2025-07-13,25
28666298,2025-07-14,26
28666298,2025-07-15,21
28666298,2025-07-16,27
28666298,2025-07-17,22
28666298,2025-07-18,25
28666298,2025-07-19,24
28666298,2025-07-20,22
28666298,2025-07-21,22
28666298,2025-07-22,27
28666298,2025-07-23,20
28666298,2025-07-24,25
28666298,2025-07-25,26
28666298,2025-07-26,22
28666298,2025-07-27,22
28666298,2025-07-28,25
28666298,2025-07-29,23
28666298,2025-07-30,25
28666298,2025-07-31,25
28666298,2025-08-01,21
28666298,2025-08-02,24
28666298,2025-08-03,26
28666298,2025-08-04,22
28666298,2025-08-05,24
28666298,2025-08-06,20
28666298,2025-08-07,20
28666298,2025-08-08,25
28666298,2025-08-09,23
28666298,2025-08-10,23
28666298,2025-08-11,23
28666298,2025-08-12,26
28666298,2025-08-13,24
28666298,2025-08-14,22
28666298,2025-08-15,27
28666298,2025-08-16,21
28666298,2025-08-17,22
28666298,2025-08-18,21
28666298,2025-08-19,27
28666298,2025-08-20,22
28666298,2025-08-21,23
28666298,2025-08-22,28
28666298,2025-08-23,27
28666298,2025-08-24,25
28666298,2025-08-25,24
28666298,2025-08-26,26
28666298,2025-08-27,27
28666298,2025-08-28,21
28666298,2025-08-29,27
28666298,2025-08-30,25
28666298,2025-08-31,25
28666298,2025-09-01,26
28666298,2025-09-02,27
28666298,2025-09-03,26
28666298,2025-09-04,21
28666298,2025-09-05,28
28666298,2025-09-06,24
28666298,2025-09-07,27
28666298,2025-09-08,22
28666298,2025-09-09,28
28666298,2025-09-10,23
28666298,2025-09-11,23
28666298,2025-09-12,25
28666298,2025-09-13,26
28666298,2025-09-14,21
28666298,2025-09-15,23
28666298,2025-09-16,24
28666298,2025-09-17,24
28666298,2025-09-18,23
28666298,2025-09-19,26
28666298,2025-09-20,25
28666298,2025-09-21,25
28666298,2025-09-22,25
28666298,2025-09-23,23
28666298,2025-09-24,20
28666298,2025-09-25,22
28666298,2025-09-26,29
28666298,2025-09-27,23
28666298,2025-09-28,25
28666298,2025-09-29,27
28666298,2025-09-30,26
28666298,2025-10-01,28
28666298,2025-10-02,20
28666298,2025-10-03,21
28666298,2025-10-04,27
28666298,2025-10-05,27
28666298,2025-10-06,25
28666298,2025-10-07,21
28666298,2025-10-08,23
28666298,2025-10-09,18
28666298,2025-10-10,19
28666298,2025-10-11,27
28666298,2025-10-12,24
28666298,2025-10-13,26
28666298,2025-10-14,22
28666298,2025-10-15,23
28666298,2025-10-16,21
28666298,2025-10-17,26
28666298,2025-10-18,25
28666298,2025-10-19,28
28666298,2025-10-20,24
28666298,2025-10-21,26
28666298,2025-10-22,26
28666298,2025-10-23,25
28666298,2025-10-24,25
28666298,2025-10-25,27
28666298,2025-10-26,23
28666298,2025-10-27,27
28666298,2025-10-28,25
28666298,2025-10-29,24
28666298,2025-10-30,27
28666298,2025-10-31,26
28666298,2025-11-01,26
28666298,2025-11-02,25
28666298,2025-11-03,23
28666298,2025-11-04,27
28666298,2025-11-05,27
28666298,2025-11-06,24
28666298,2025-11-07,25
28666298,2025-11-08,24
28666298,2025-11-09,22
28666298,2025-11-10,25
28666298,2025-11-11,27
28666298,2025-11-12,21
28666298,2025-11-13,27
28666298,2025-11-14,25
28666298,2025-11-15,27
28666298,2025-11-16,23
28666298,2025-11-17,28
28666298,2025-11-18,24
28666298,2025-11-19,21
28666298,2025-11-20,28
28666298,2025-11-21,23
28666298,2025-11-22,23
28666298,2025-11-23,23
28666298,2025-11-24,28
28666298,2025-11-25,22
28666298,2025-11-26,26
28666298,2025-11-27,24
28666298,2025-11-28,24
28666298,2025-11-29,22
28666298,2025-11-30,21
28666298,2025-12-01,26
28666298,2025-12-02,23
28666298,2025-12-03,23
28666298,2025-12-04,24
28666298,2025-12-05,26
28666298,2025-12-06,23
28666298,2025-12-07,20
28666298,2025-12-08,26
28666298,2025-12-09,21
28666298,2025-12-10,21
28666298,2025-12-11,29
28666298,2025-12-12,28
28666298,2025-12-13,23
28666298,2025-12-14,21
28666298,2025-12-15,25
28666298,2025-12-16,24
28666298,2025-12-17,22
28666298,2025-12-18,25
28666298,2025-12-19,24
28666298,2025-12-20,23
28666298,2025-12-21,21
28666298,2025-12-22,28
28666298,2025-12-23,24
28666298,2025-12-24,22
28666298,2025-12-25,23
28666298,2025-12-26,23
28666298,2025-12-27,24
28666298,2025-12-28,27
28666298,2025-12-29,22
28666298,2025-12-30,25
28666298,2025-12-31,24
28666298,2026-01-01,23
28666298,2026-01-02,23
28666298,2026-01-03,27
28666298,2026-01-04,23
28666298,2026-01-05,22
28666298,2026-01-06,23
28666298,2026-01-07,25
28666298,2026-01-08,23
28666298,2026-01-09,22
28666298,2026-01-10,23
28666298,2026-01-11,20
28666298,2026-01-12,26
28666298,2026-01-13,26
28666298,2026-01-14,28
28666298,2026-01-15,25
28666298,2026-01-16,22
28666298,2026-01-17,25
28666298,2026-01-18,25
28666298,2026-01-19,27
28666298,2026-01-20,23
28666298,2026-01-21,24
28666298,2026-01-22,25
28666298,2026-01-23,27
28666298,2026-01-24,22
28666298,2026-01-25,25
28666298,2026-01-26,20
28666298,2026-01-27,22
28666298,2026-01-28,26
28666298,2026-01-29,26
28666298,2026-01-30,23
28666298,2026-01-31,21
28666298,2026-02-01,22
28666298,2026-02-02,23
28666298,2026-02-03,25
28666298,2026-02-04,26
28666298,2026-02-05,26
28666298,2026-02-06,24
28666298,2026-02-07,21
28666298,2026-02-08,20
28666298,2026-02-09,28
28666298,2026-02-10,24
28666298,2026-02-11,24
28666298,2026-02-12,24
28666298,2026-02-13,21
28666298,2026-02-14,27
28666298,2026-02-15,25
28666298,2026-02-16,20
28666298,2026-02-17,22
28666298,2026-02-18,23
28666298,2026-02-19,22
28666298,2026-02-20,26
28666298,2026-02-21,21
28666298,2026-02-22,24
28666298,2026-02-23,24
28666298,2026-02-24,25
28666298,2026-02-25,22
28666298,2026-02-26,22
28666298,2026-02-27,25
28666298,2026-02-28,28
28666298,2026-03-01,23
28666298,2026-03-02,21
28666298,2026-03-03,24
28666298,2026-03-04,24
28666298,2026-03-05,27
28666298,2026-03-06,25
28666298,2026-03-07,20
28666298,2026-03-08,25
28666298,2026-03-09,25
28666298,2026-03-10,22
28666298,2026-03-11,21
28666298,2026-03-12,27
28666298,2026-03-13,26
28666299,2025-03-14,87
28666299,2025-03-15,99
28666299,2025-03-16,93
28666299,2025-03-17,92
28666299,2025-03-18,105
28666299,2025-03-19,89
28666299,2025-03-20,90
28666299,2025-03-21,90
28666299,2025-03-22,87
28666299,2025-03-23,92
28666299,2025-03-24,87
28666299,2025-03-25,97
28666299,2025-03-26,101
28666299,2025-03-27,110
28666299,2025-03-28,109
28666299,2025-03-29,99
28666299,2025-03-30,115
28666299,2025-03-31,101
28666299,2025-04-01,115
28666299,2025-04-02,110
28666299,2025-04-03,86
28666299,2025-04-04,98
28666299,2025-04-05,99
28666299,2025-04-06,96
28666299,2025-04-07,91
28666299,2025-04-08,101
28666299,2025-04-09,111
28666299,2025-04-10,106
28666299,2025-04-11,89
28666299,2025-04-12,113
28666299,2025-04-13,110
28666299,2025-04-14,112
28666299,2025-04-15,114
28666299,2025-04-16,106
28666299,2025-04-17,102
28666299,2025-04-18,92
28666299,2025-04-19,102
28666299,2025-04-20,88
28666299,2025-04-21,103
28666299,2025-04-22,87
28666299,2025-04-23,93
28666299,2025-04-24,94
28666299,2025-04-25,114
28666299,2025-04-26,109
28666299,2025-04-27,89
28666299,2025-04-28,107
28666299,2025-04-29,96
28666299,2025-04-30,97
28666299,2025-05-01,108
28666299,2025-05-02,115
28666299,2025-05-03,95
28666299,2025-05-04,100
28666299,2025-05-05,101
28666299,2025-05-06,88
28666299,2025-05-07,99
28666299,2025-05-08,98
28666299,2025-05-09,96
28666299,2025-05-10,105
28666299,2025-05-11,98
28666299,2025-05-12,107
28666299,2025-05-13,101
28666299,2025-05-14,92
28666299,2025-05-15,96
28666299,2025-05-16,98
28666299,2025-05-17,114
28666299,2025-05-18,89
28666299,2025-05-19,102
28666299,2025-05-20,102
28666299,2025-05-21,109
28666299,2025-05-22,94
28666299,2025-05-23,97
28666299,2025-05-24,94
28666299,2025-05-25,112
28666299,2025-05-26,89
28666299,2025-05-27,97
28666299,2025-05-28,102
28666299,2025-05-29,90
28666299,2025-05-30,90
28666299,2025-05-31,102
28666299,2025-06-01,114
28666299,2025-06-02,100
28666299,2025-06-03,93
28666299,2025-06-04,102
28666299,2025-06-05,106
28666299,2025-06-06,88
28666299,2025-06-07,110
28666299,2025-06-08,113
28666299,2025-06-09,103
28666299,2025-06-10,90
28666299,2025-06-11,112
28666299,2025-06-12,106
28666299,2025-06-13,111
28666299,2025-06-14,110
28666299,2025-06-15,112
28666299,2025-06-16,99
28666299,2025-06-17,115
28666299,2025-06-18,109
28666299,2025-06-19,100
28666299,2025-06-20,92
28666299,2025-06-21,94
28666299,2025-06-22,109
28666299,2025-06-23,99
28666299,2025-06-24,92
28666299,2025-06-25,107
28666299,2025-06-26,88
28666299,2025-06-27,97
28666299,2025-06-28,93
28666299,2025-06-29,93
28666299,2025-06-30,108
28666299,2025-07-01,90
28666299,2025-07-02,94
28666299,2025-07-03,94
28666299,2025-07-04,101
28666299,2025-07-05,113
28666299,2025-07-06,108
28666299,2025-07-07,101
28666299,2025-07-08,93
28666299,2025-07-09,93
28666299,2025-07-10,88
28666299,2025-07-11,107
28666299,2025-07-12,96
28666299,2025-07-13,105
28666299,2025-07-14,112
28666299,2025-07-15,92
28666299,2025-07-16,109
28666299,2025-07-17,106
28666299,2025-07-18,88
28666299,2025-07-19,111
28666299,2025-07-20,95
28666299,2025-07-21,106
28666299,2025-07-22,96
28666299,2025-07-23,89
28666299,2025-07-24,88
28666299,2025-07-25,105
28666299,2025-07-26,102
28666299,2025-07-27,92
28666299,2025-07-28,103
28666299,2025-07-29,108
28666299,2025-07-30,90
28666299,2025-07-31,107
28666299,2025-08-01,105
28666299,2025-08-02,100
28666299,2025-08-03,107
28666299,2025-08-04,109
28666299,2025-08-05,99
28666299,2025-08-06,97
28666299,2025-08-07,110
28666299,2025-08-08,96
28666299,2025-08-09,104
28666299,2025-08-10,96
28666299,2025-08-11,99
28666299,2025-08-12,109
28666299,2025-08-13,112
28666299,2025-08-14,94
28666299,2025-08-15,107
28666299,2025-08-16,89
28666299,2025-08-17,111
28666299,2025-08-18,109
28666299,2025-08-19,96
28666299,2025-08-20,96
28666299,2025-08-21,104
28666299,2025-08-22,114
28666299,2025-08-23,91
28666299,2025-08-24,86
28666299,2025-08-25,105
28666299,2025-08-26,97
28666299,2025-08-27,99
28666299,2025-08-28,105
28666299,2025-08-29,99
28666299,2025-08-30,101
28666299,2025-08-31,96
28666299,2025-09-01,96
28666299,2025-09-02,102
28666299,2025-09-03,93
28666299,2025-09-04,88
28666299,2025-09-05,106
28666299,2025-09-06,116
28666299,2025-09-07,88
28666299,2025-09-08,99
28666299,2025-09-09,88
28666299,2025-09-10,107
28666299,2025-09-11,100
28666299,2025-09-12,110
28666299,2025-09-13,111
28666299,2025-09-14,91
28666299,2025-09-15,103
28666299,2025-09-16,87
28666299,2025-09-17,111
28666299,2025-09-18,87
28666299,2025-09-19,87
28666299,2025-09-20,97
28666299,2025-09-21,94
28666299,2025-09-22,93
28666299,2025-09-23,96
28666299,2025-09-24,97
28666299,2025-09-25,88
28666299,2025-09-26,88
28666299,2025-09-27,95
28666299,2025-09-28,99
28666299,2025-09-29,89
28666299,2025-09-30,105
28666299,2025-10-01,109
28666299,2025-10-02,100
28666299,2025-10-03,87
28666299,2025-10-04,96
28666299,2025-10-05,96
28666299,2025-10-06,91
28666299,2025-10-07,106
28666299,2025-10-08,114
28666299,2025-10-09,112
28666299,2025-10-10,101
28666299,2025-10-11,108
28666299,2025-10-12,85
28666299,2025-10-13,97
28666299,2025-10-14,111
28666299,2025-10-15,103
28666299,2025-10-16,94
28666299,2025-10-17,111
28666299,2025-10-18,89
28666299,2025-10-19,85
28666299,2025-10-20,109
28666299,2025-10-21,107
28666299,2025-10-22,92
28666299,2025-10-23,99
28666299,2025-10-24,105
28666299,2025-10-25,101
28666299,2025-10-26,110
28666299,2025-10-27,102
28666299,2025-10-28,114
28666299,2025-10-29,91
28666299,2025-10-30,89
28666299,2025-10-31,107
28666299,2025-11-01,93
28666299,2025-11-02,109
28666299,2025-11-03,114
28666299,2025-11-04,102
28666299,2025-11-05,114
28666299,2025-11-06,87
28666299,2025-11-07,104
28666299,2025-11-08,96
28666299,2025-11-09,105
28666299,2025-11-10,104
28666299,2025-11-11,95
28666299,2025-11-12,100
28666299,2025-11-13,98
28666299,2025-11-14,95
28666299,2025-11-15,86
28666299,2025-11-16,94
28666299,2025-11-17,100
28666299,2025-11-18,88
28666299,2025-11-19,97
28666299,2025-11-20,100
28666299,2025-11-21,116
28666299,2025-11-22,96
28666299,2025-11-23,92
28666299,2025-11-24,104
28666299,2025-11-25,100
28666299,2025-11-26,111
28666299,2025-11-27,93
28666299,2025-11-28,106
28666299,2025-11-29,109
28666299,2025-11-30,102
28666299,2025-12-01,109
28666299,2025-12-02,98
28666299,2025-12-03,93
28666299,2025-12-04,91
28666299,2025-12-05,90
28666299,2025-12-06,89
28666299,2025-12-07,106
28666299,2025-12-08,87
28666299,2025-12-09,114
28666299,2025-12-10,102
28666299,2025-12-11,98
28666299,2025-12-12,88
28666299,2025-12-13,89
28666299,2025-12-14,95
28666299,2025-12-15,94
28666299,2025-12-16,111
28666299,2025-12-17,103
28666299,2025-12-18,112
28666299,2025-12-19,115
28666299,2025-12-20,100
28666299,2025-12-21,89
28666299,2025-12-22,101
28666299,2025-12-23,113
28666299,2025-12-24,90
28666299,2025-12-25,108
28666299,2025-12-26,97
28666299,2025-12-27,87
28666299,2025-12-28,101
28666299,2025-12-29,98
28666299,2025-12-30,97
28666299,2025-12-31,112
28666299,2026-01-01,102
28666299,2026-01-02,97
28666299,2026-01-03,106
28666299,2026-01-04,93
28666299,2026-01-05,94
28666299,2026-01-06,107
28666299,2026-01-07,92
28666299,2026-01-08,100
28666299,2026-01-09,90
28666299,2026-01-10,112
28666299,2026-01-11,105
28666299,2026-01-12,112
28666299,2026-01-13,85
28666299,2026-01-14,90
28666299,2026-01-15,104
28666299,2026-01-16,106
28666299,2026-01-17,108
28666299,2026-01-18,94
28666299,2026-01-19,87
28666299,2026-01-20,96
28666299,2026-01-21,101
28666299,2026-01-22,104
28666299,2026-01-23,94
28666299,2026-01-24,103
28666299,2026-01-25,104
28666299,2026-01-26,97
28666299,2026-01-27,91
28666299,2026-01-28,103
28666299,2026-01-29,110
28666299,2026-01-30,87
28666299,2026-01-31,93
28666299,2026-02-01,86
28666299,2026-02-02,113
28666299,2026-02-03,111
28666299,2026-02-04,88
28666299,2026-02-05,104
28666299,2026-02-06,108
28666299,2026-02-07,113
28666299,2026-02-08,94
28666299,2026-02-09,115
28666299,2026-02-10,113
28666299,2026-02-11,87
28666299,2026-02-12,95
28666299,2026-02-13,110
28666299,2026-02-14,95
28666299,2026-02-15,97
28666299,2026-02-16,113
28666299,2026-02-17,96
28666299,2026-02-18,88
28666299,2026-02-19,101
28666299,2026-02-20,112
28666299,2026-02-21,98
28666299,2026-02-22,109
28666299,2026-02-23,110
28666299,2026-02-24,101
28666299,2026-02-25,86
28666299,2026-02-26,101
28666299,2026-02-27,92
28666299,2026-02-28,95
28666299,2026-03-01,99
28666299,2026-03-02,99
28666299,2026-03-03,91
28666299,2026-03-04,112
28666299,2026-03-05,91
28666299,2026-03-06,109
28666299,2026-03-07,98
28666299,2026-03-08,92
28666299,2026-03-09,100
28666299,2026-03-10,109
28666299,2026-03-11,115
28666299,2026-03-12,113
28666299,2026-03-13,98
28666300,2026-02-12,11
28666300,2026-02-13,13
28666300,2026-02-14,13
28666300,2026-02-15,12
28666300,2026-02-16,11
28666300,2026-02-17,14
28666300,2026-02-18,12
28666300,2026-02-19,16
28666300,2026-02-20,14
28666300,2026-02-21,10
28666300,2026-02-22,12
28666300,2026-02-23,12
28666300,2026-02-24,9
28666300,2026-02-25,14
28666300,2026-02-26,11
28666300,2026-02-27,12
28666300,2026-02-28,15
28666300,2026-03-01,10
28666300,2026-03-02,10
28666300,2026-03-03,12
28666300,2026-03-04,15
28666300,2026-03-05,12
28666300,2026-03-06,12
28666300,2026-03-07,10
28666300,2026-03-08,14
28666300,2026-03-09,12
28666300,2026-03-10,14
28666300,2026-03-11,14
28666300,2026-03-12,11
28666300,2026-03-13,12
28666301,2025-03-14,11
28666301,2025-03-15,12
28666301,2025-03-16,11
28666301,2025-03-17,13
28666301,2025-03-18,10
28666301,2025-03-19,13
28666301,2025-03-20,13
28666301,2025-03-21,11
28666301,2025-03-22,11
28666301,2025-03-23,12
28666301,2025-03-24,9
28666301,2025-03-25,9
28666301,2025-03-26,15
28666301,2025-03-27,11
28666301,2025-03-28,13
28666301,2025-03-29,10
28666301,2025-03-30,12
28666301,2025-03-31,10
28666301,2025-04-01,12
28666301,2025-04-02,10
28666301,2025-04-03,12
28666301,2025-04-04,12
28666301,2025-04-05,13
28666301,2025-04-06,10
28666301,2025-04-07,10
28666301,2025-04-08,9
28666301,2025-04-09,13
28666301,2025-04-10,11
28666301,2025-04-11,14
28666301,2025-04-12,14
28666301,2025-04-13,13
28666301,2025-04-14,13
28666301,2025-04-15,12
28666301,2025-04-16,9
28666301,2025-04-17,11
28666301,2025-04-18,11
28666301,2025-04-19,12
28666301,2025-04-20,11
28666301,2025-04-21,13
28666301,2025-04-22,10
28666301,2025-04-23,11
28666301,2025-04-24,13
28666301,2025-04-25,10
28666301,2025-04-26,12
28666301,2025-04-27,11
28666301,2025-04-28,13
28666301,2025-04-29,9
28666301,2025-04-30,13
28666301,2025-05-01,12
28666301,2025-05-02,12
28666301,2025-05-03,11
28666301,2025-05-04,13
28666301,2025-05-05,13
28666301,2025-05-06,13
28666301,2025-05-07,14
28666301,2025-05-08,11
28666301,2025-05-09,14
28666301,2025-05-10,11
28666301,2025-05-11,12
28666301,2025-05-12,13
28666301,2025-05-13,9
28666301,2025-05-14,9
28666301,2025-05-15,11
28666301,2025-05-16,13
28666301,2025-05-17,14
28666301,2025-05-18,12
28666301,2025-05-19,11
28666301,2025-05-20,10
28666301,2025-05-21,12
28666301,2025-05-22,14
28666301,2025-05-23,12
28666301,2025-05-24,13
28666301,2025-05-25,13
28666301,2025-05-26,13
28666301,2025-05-27,12
28666301,2025-05-28,12
28666301,2025-05-29,11
28666301,2025-05-30,14
28666301,2025-05-31,12
28666301,2025-06-01,11
28666301,2025-06-02,12
28666301,2025-06-03,12
28666301,2025-06-04,11
28666301,2025-06-05,7
28666301,2025-06-06,13
28666301,2025-06-07,11
28666301,2025-06-08,14
28666301,2025-06-09,13
28666301,2025-06-10,12
28666301,2025-06-11,11
28666301,2025-06-12,14
28666301,2025-06-13,11
28666301,2025-06-14,13
28666301,2025-06-15,11
28666301,2025-06-16,13
28666301,2025-06-17,11
28666301,2025-06-18,12
28666301,2025-06-19,12
28666301,2025-06-20,12
28666301,2025-06-21,11
28666301,2025-06-22,10
28666301,2025-06-23,13
28666301,2025-06-24,12
28666301,2025-06-25,11
28666301,2025-06-26,13
28666301,2025-06-27,13
28666301,2025-06-28,12
28666301,2025-06-29,13
28666301,2025-06-30,12
28666301,2025-07-01,9
28666301,2025-07-02,11
28666301,2025-07-03,9
28666301,2025-07-04,11
28666301,2025-07-05,9
28666301,2025-07-06,10
28666301,2025-07-07,11
28666301,2025-07-08,12
28666301,2025-07-09,13
28666301,2025-07-10,10
28666301,2025-07-11,12
28666301,2025-07-12,13
28666301,2025-07-13,14
28666301,2025-07-14,10
28666301,2025-07-15,14
28666301,2025-07-16,15
28666301,2025-07-17,12
28666301,2025-07-18,12
28666301,2025-07-19,12
28666301,2025-07-20,10
28666301,2025-07-21,10
28666301,2025-07-22,12
28666301,2025-07-23,14
28666301,2025-07-24,13
28666301,2025-07-25,10
28666301,2025-07-26,12
28666301,2025-07-27,14
28666301,2025-07-28,11
28666301,2025-07-29,14
28666301,2025-07-30,12
28666301,2025-07-31,11
28666301,2025-08-01,10
28666301,2025-08-02,10
28666301,2025-08-03,11
28666301,2025-08-04,9
28666301,2025-08-05,15
28666301,2025-08-06,9
28666301,2025-08-07,13
28666301,2025-08-08,13
28666301,2025-08-09,13
28666301,2025-08-10,12
28666301,2025-08-11,11
28666301,2025-08-12,12
28666301,2025-08-13,13
28666301,2025-08-14,14
28666301,2025-08-15,10
28666301,2025-08-16,13
28666301,2025-08-17,14
28666301,2025-08-18,12
28666301,2025-08-19,9
28666301,2025-08-20,14
28666301,2025-08-21,12
28666301,2025-08-22,12
28666301,2025-08-23,14
28666301,2025-08-24,9
28666301,2025-08-25,13
28666301,2025-08-26,13
28666301,2025-08-27,13
28666301,2025-08-28,13
28666301,2025-08-29,12
28666301,2025-08-30,10
28666301,2025-08-31,12
28666301,2025-09-01,11
28666301,2025-09-02,12
28666301,2025-09-03,11
28666301,2025-09-04,13
28666301,2025-09-05,11
28666301,2025-09-06,9
28666301,2025-09-07,13
28666301,2025-09-08,14
28666301,2025-09-09,12
28666301,2025-09-10,15
28666301,2025-09-11,14
28666301,2025-09-12,12
28666301,2025-09-13,11
28666301,2025-09-14,13
28666301,2025-09-15,9
28666301,2025-09-16,12
28666301,2025-09-17,12
28666301,2025-09-18,14
28666301,2025-09-19,10
28666301,2025-09-20,13
28666301,2025-09-21,11
28666301,2025-09-22,13
28666301,2025-09-23,12
28666301,2025-09-24,12
28666301,2025-09-25,12
28666301,2025-09-26,13
28666301,2025-09-27,14
28666301,2025-09-28,14
28666301,2025-09-29,12
28666301,2025-09-30,12
28666301,2025-10-01,10
28666301,2025-10-02,13
28666301,2025-10-03,11
28666301,2025-10-04,13
28666301,2025-10-05,10
28666301,2025-10-06,14
28666301,2025-10-07,13
28666301,2025-10-08,9
28666301,2025-10-09,10
28666301,2025-10-10,12
28666301,2025-10-11,10
28666301,2025-10-12,13
28666301,2025-10-13,10
28666301,2025-10-14,11
28666301,2025-10-15,10
28666301,2025-10-16,12
28666301,2025-10-17,12
28666301,2025-10-18,13
28666301,2025-10-19,10
28666301,2025-10-20,11
28666301,2025-10-21,11
28666301,2025-10-22,11
28666301,2025-10-23,14
28666301,2025-10-24,12
28666301,2025-10-25,10
28666301,2025-10-26,12
28666301,2025-10-27,13
28666301,2025-10-28,10
28666301,2025-10-29,11
28666301,2025-10-30,14
28666301,2025-10-31,11
28666301,2025-11-01,10
28666301,2025-11-02,13
28666301,2025-11-03,11
28666301,2025-11-04,12
28666301,2025-11-05,11
28666301,2025-11-06,12
28666301,2025-11-07,12
28666301,2025-11-08,14
28666301,2025-11-09,11
28666301,2025-11-10,11
28666301,2025-11-11,13
28666301,2025-11-12,13
28666301,2025-11-13,14
28666301,2025-11-14,11
28666301,2025-11-15,14
28666301,2025-11-16,15
28666301,2025-11-17,11
28666301,2025-11-18,13
28666301,2025-11-19,10
28666301,2025-11-20,12
28666301,2025-11-21,11
28666301,2025-11-22,13
28666301,2025-11-23,12
28666301,2025-11-24,14
28666301,2025-11-25,12
28666301,2025-11-26,14
28666301,2025-11-27,13
28666301,2025-11-28,14
28666301,2025-11-29,14
28666301,2025-11-30,11
28666301,2025-12-01,13
28666301,2025-12-02,13
28666301,2025-12-03,11
28666301,2025-12-04,10
28666301,2025-12-05,13
28666301,2025-12-06,11
28666301,2025-12-07,10
28666301,2025-12-08,11
28666301,2025-12-09,12
28666301,2025-12-10,12
28666301,2025-12-11,13
28666301,2025-12-12,15
28666301,2025-12-13,11
28666301,2025-12-14,14
28666301,2025-12-15,11
28666301,2025-12-16,11
28666301,2025-12-17,10
28666301,2025-12-18,12
28666301,2025-12-19,13
28666301,2025-12-20,12
28666301,2025-12-21,11
28666301,2025-12-22,11
28666301,2025-12-23,13
28666301,2025-12-24,13
28666301,2025-12-25,12
28666301,2025-12-26,13
28666301,2025-12-27,13
28666301,2025-12-28,11
28666301,2025-12-29,8
28666301,2025-12-30,10
28666301,2025-12-31,9
28666301,2026-01-01,12
28666301,2026-01-02,9
28666301,2026-01-03,14
28666301,2026-01-04,11
28666301,2026-01-05,13
28666301,2026-01-06,12
28666301,2026-01-07,9
28666301,2026-01-08,11
28666301,2026-01-09,12
28666301,2026-01-10,12
28666301,2026-01-11,12
28666301,2026-01-12,11
28666301,2026-01-13,9
28666301,2026-01-14,10
28666301,2026-01-15,10
28666301,2026-01-16,12
28666301,2026-01-17,13
28666301,2026-01-18,13
28666301,2026-01-19,14
28666301,2026-01-20,12
28666301,2026-01-21,106
28666301,2026-01-22,13
28666301,2026-01-23,12
28666301,2026-01-24,13
28666301,2026-01-25,13
28666301,2026-01-26,15
28666301,2026-01-27,13
28666301,2026-01-28,12
28666301,2026-01-29,13
28666301,2026-01-30,15
28666301,2026-01-31,9
28666301,2026-02-01,13
28666301,2026-02-02,13
